,book name,review title,reviewer,reviewer rating,review description,is_verified,date,timestamp,ASIN,title length,day,month,year,season,quarter,title sentiment result,desc sentiment result,rating 2,rating 3,rating 4,rating 5
368,hundred years' war on palestine,was afraid of this…,michelle,2,"i am someone who knew virtually nothing about the israeli-palestinian conflict so, i went looking for history books to help explain where it started. israeli books were plentiful and did not pick one side or the other, which was a tremendous help in trying to understand each side’s perspective. saw this book and i wasn’t sure to expect. there weren’t that many to pick from and as i suspected, it was 300 page rant. by page 7, he’s criticizing all europeans and i could see regardless of his resume, he couldn’t be trusted as a source for new learners.",True,10-10-2023,"reviewed in the united states october 10, 2023",1250787653,4,10,10,2023,Autumn,4,Nötr,Pozitif,1,0,0,0
369,hundred years' war on palestine,a must read....,neill brownstein,5,"until reading professor rashid khalidi's book, i had (and still have) inadequate knowledge about this small piece of land called by some the land of israel and called by others the land of palestine.professor khalidi skips the hard edge blame game to relate his own family's experiences over the century when zionism took shape and took control .his research from the late 1800s, the basel conference of 1897, the support hertzl, weissman and ben-gurion amalgamated for the creation of israel is well known to me and many others . i was not aware of the indigenous palestinian inept organizing and inept leadership during the five decades of the groundwork that created the modern state of israel. this ineptitude continues today as fatah and hamas are unable to work together for the betterment of the palestinian people.even with inept palestinian leadership, world opinion has tilted to support for the underdog palestinian people..professor khalidi does not present a solution to the conflict.... other than to pose and awaken that the 8 million jews and 4 million palestinians need to embrace the today reality that neither group is going away. both the jews and the palestinians share this small piece of land today, tomorrow and years and decades to come.....",True,02-08-2021,"reviewed in the united states august 2, 2021",1250787653,3,2,8,2021,Summer,3,Nötr,Pozitif,0,0,0,1
370,little blue truck's christmas: a christmas holiday book for kids,we love this!,cory casini,5,this series is our favorite. but something about the tree lights makes it even more special and fun to read. can’t wait to bust it back out for the upcoming holidays!,True,31-10-2023,"reviewed in the united states october 31, 2023",544320417,3,31,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
371,little blue truck's christmas: a christmas holiday book for kids,little blue truck,emma hamill,5,my grandson loves the little blue truck so i have gotten everyone of the books. he loves the animals must,True,13-10-2023,"reviewed in the united states october 13, 2023",544320417,3,13,10,2023,Autumn,4,Nötr,Pozitif,0,0,0,1
372,little blue truck's christmas: a christmas holiday book for kids,daughter loved it,sherise-charity wingate,5,this was a gift for my elder daughter she loved it very very much and we're planning on getting the entire series eventually piece by piece if we can. has light up backpage that kids will love.,True,13-09-2023,"reviewed in the united states september 13, 2023",544320417,3,13,9,2023,Autumn,3,Pozitif,Pozitif,0,0,0,1
373,little blue truck's christmas: a christmas holiday book for kids,love it!,michelle,5,my kiddo loves it too! the little blue trucks are our favorite books!,True,26-09-2023,"reviewed in the united states september 26, 2023",544320417,2,26,9,2023,Autumn,3,Pozitif,Pozitif,0,0,0,1
374,little blue truck's christmas: a christmas holiday book for kids,little blue truck,sharon,4,cute book,True,08-10-2023,"reviewed in the united states october 8, 2023",544320417,3,8,10,2023,Autumn,4,Nötr,Pozitif,0,0,1,0
375,little blue truck's christmas: a christmas holiday book for kids,:),stephanie osborn,5,love the little lights at the end. all of the little blue truck books are great!,True,13-09-2023,"reviewed in the united states september 13, 2023",544320417,1,13,9,2023,Autumn,3,Pozitif,Pozitif,0,0,0,1
376,little blue truck's christmas: a christmas holiday book for kids,gift,sandy robinson,5,great story!,True,18-09-2023,"reviewed in the united states september 18, 2023",544320417,1,18,9,2023,Autumn,3,Pozitif,Pozitif,0,0,0,1
377,little blue truck's christmas: a christmas holiday book for kids,love the book series,alyssa charron,5,"love the ""little blue truck"" book series!",True,01-09-2023,"reviewed in the united states september 1, 2023",544320417,4,1,9,2023,Autumn,3,Pozitif,Pozitif,0,0,0,1
378,little blue truck's christmas: a christmas holiday book for kids,great book,mary,5,love little blue truck books. have given them for yrs as gifts. kids n parents love them.,True,12-08-2023,"reviewed in the united states august 12, 2023",544320417,2,12,8,2023,Summer,3,Pozitif,Pozitif,0,0,0,1
379,little blue truck's christmas: a christmas holiday book for kids,"updated: my son loves this book, but it seemed defetive",summer pomander,4,"update february 2023: my husband realized that the book’s lights are actually light activated. if you’re reading this book in a dark room, it simply won’t work. we found out if you put your phone light on the sensor that it would light up. that’s a little annoying because many of us are reading this book at bed time in dim lighting, but at least we know the books aren’t broken.my mil has this book, and the lights have consistently worked since she’s had it. however, we ordered a copy, and the lights stopped working after a day. i ordered a replacement and thought it would fix the problem. however, after one use after pulling out the tab, the lights stopped working again. what is with these copies?",True,30-01-2023,"reviewed in the united states january 30, 2023",544320417,10,30,1,2023,Winter,1,Pozitif,Negatif,0,0,1,0
380,goodnight moon,best book for my baby,sunny y.,5,"hands down one of the best good night stories to read for babies before going to sleep. the book is a mix of printed b&w and high contrast color pages. colors gradually become darker as we proceed to the end, which gives kids time to relax and unwind before bed. the book content is quite simple, and can be a little quirky when translating to some languages, from multilingual family. my little one is really into it thou, and we read it every night.",True,22-10-2023,"reviewed in the united states october 22, 2023",694003611,5,22,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
381,goodnight moon,adorable bedtime story,robin m.,5,"""goodnight moon"" is a classic bedtime story for the 1-4 yr. old toddlers. very simple to understand and it rhymes! the illustrations are tastefully done in warm comforting colors. my daughter loved this story so much that we read it nightly and after a couple months, she was ""reading"" it to me:) the book was delivered in excellent condtion and in less time then expected. this is one book i would pass down to grandchildren.",True,05-10-2023,"reviewed in the united states october 5, 2023",694003611,3,5,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
382,goodnight moon,love this book,suzy,5,my little boys love this book and love that they have different books that go with it,True,24-10-2023,"reviewed in the united states october 24, 2023",694003611,3,24,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
383,goodnight moon,great book!,amazon customer,5,i always read this to my children so i had to buy it for my granddaughter. it’s a family favorite,True,20-10-2023,"reviewed in the united states october 20, 2023",694003611,2,20,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
384,goodnight moon,good night moon board book,marcia wheeler,5,i really like my good night moon board book. i have it standing up on my table in the living room under a lamp next to a window. sometimes i can see the real moon above it!,True,08-10-2023,"reviewed in the united states october 8, 2023",694003611,5,8,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
385,goodnight moon,classic,amazon customer,5,"my 1 year old loves it , must buy",True,25-10-2023,"reviewed in the united states october 25, 2023",694003611,1,25,10,2023,Autumn,4,Nötr,Pozitif,0,0,0,1
386,goodnight moon,love this book,carol bild,5,"convenient to buy on line, saved me a trip to the store",True,19-10-2023,"reviewed in the united states october 19, 2023",694003611,3,19,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
387,goodnight moon,favorite book!,kindle customer,5,gave this book at a baby shower in lieu of a card. this book has been a favorite for my children as well as my grandkids. always a favorite!,True,07-10-2023,"reviewed in the united states october 7, 2023",694003611,2,7,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
388,goodnight moon,what could be better than goodnight moon?,maxine s,5,the absolutely best book for a baby library.,True,18-10-2023,"reviewed in the united states october 18, 2023",694003611,7,18,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
389,goodnight moon,great book,amy larrow,5,beautiful story! it was a gift for a new dad. arrived right on time.,True,07-10-2023,"reviewed in the united states october 7, 2023",694003611,2,7,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
390,i am thankful: a thanksgiving book for kids,sweet book; recommend for older kids,karen b.,4,"i thought the story itself and the illustrations were great; but this is way too long of a book for my 3 year old. too long/too many pages to hold a toddler or pre-schooler's attention. but, sweet enough that i will hold onto it for next fall and see how his attention span is doing at about 4.5 years old.",True,04-11-2022,"reviewed in the united states november 4, 2022",1646115538,6,4,11,2022,Autumn,4,Pozitif,Pozitif,0,0,1,0
391,i am thankful: a thanksgiving book for kids,fantastic,sarah c,5,"what a great story book! it shows diverse families. a lot of different traditional thanksgiving activities; flying to visit family, pumpkin patches, walking to see fall leaves, watching the parade, football, cooking and cleaning together, even a long distant call to a parent not present for the holiday. at the end there's a list of some different thanksgiving themed kids activities or way to give that kids can do. very sweet and teaches such great principles while sharing about thanksgiving and showing different activities. absolutely love it. worth a spot on your shelf! oh and very sweet, cute illustrations 🍂🦃",True,05-10-2022,"reviewed in the united states october 5, 2022",1646115538,1,5,10,2022,Autumn,4,Pozitif,Pozitif,0,0,0,1
392,i am thankful: a thanksgiving book for kids,👏,ms. hancock,5,"the complexity yet innocence found within a children's book will always amaze me. this read was quick and easy, but utterly powerful at the same time. i love reading to my children, especially when it's something meaningful and worthwhile.",True,21-11-2022,"reviewed in the united states november 21, 2022",1646115538,1,21,11,2022,Autumn,4,Nötr,Pozitif,0,0,0,1
393,i am thankful: a thanksgiving book for kids,great for lessons in gratitude,leticia lolita,5,i use this book to teach my students what it means to be thankful and it's importance. this book is great for sel lessons. i would recommend for educators.,True,29-11-2022,"reviewed in the united states november 29, 2022",1646115538,5,29,11,2022,Autumn,4,Pozitif,Pozitif,0,0,0,1
394,i am thankful: a thanksgiving book for kids,beautiful book,reens,5,"this book perfectly describes what thanksgiving is all about and shares a beautiful message of being grateful and showing gratitude to the ones we love. the illustrations are very eye catching and colourful. i love the representation of different ethnicities, all gathered around the table together. the rhyming story is easy and fun to read with a refrain. i love the different activities included at the end of the book as well.",True,07-11-2021,"reviewed in the united states november 7, 2021",1646115538,2,7,11,2021,Autumn,4,Pozitif,Pozitif,0,0,0,1
395,i am thankful: a thanksgiving book for kids,good book,amazon customer,5,recommended for pre-k to 3rd grade.,True,05-01-2023,"reviewed in the united states january 5, 2023",1646115538,2,5,1,2023,Winter,1,Pozitif,Pozitif,0,0,0,1
396,i am thankful: a thanksgiving book for kids,cute book,shannon,5,kids loved it,True,26-12-2022,"reviewed in the united states december 26, 2022",1646115538,2,26,12,2022,Winter,4,Pozitif,Pozitif,0,0,0,1
397,i am thankful: a thanksgiving book for kids,not recommended for younger kids.,cheyrle,3,the story line of this book is very confusing and hard to understand/follow for young children.,True,16-11-2022,"reviewed in the united states november 16, 2022",1646115538,5,16,11,2022,Autumn,4,Negatif,Negatif,0,1,0,0
398,i am thankful: a thanksgiving book for kids,sweet book about having a grateful heart!,sir walter raleigh,5,"this is a sweet, thoughtful book about various activities and sentiments relating to thanksgiving (many different types of families and people are represented, too). everything from serving others at a soup kitchen to watching the macy's parade to going on a hay ride to enjoying being with family is represented. it does not discuss the traditional american view of thanksgiving (pilgrims and native americans) but rather focusing on having a grateful heart, serving others, and love of family. a wonderful book for all kinds of families!",True,20-11-2020,"reviewed in the united states november 20, 2020",1646115538,7,20,11,2020,Autumn,4,Pozitif,Pozitif,0,0,0,1
399,i am thankful: a thanksgiving book for kids,this is the best kids book i've ever read,heather r,5,"this book is inclusive and so well written. i plan on recommending this book to everyone i know. not only is the story relatable to many to different backgrounds, but there are activity ideas for the family at the end. i originally read this for free because i have kindle unlimited but i am going to purchase an actual copy for my children. i intend to use this book for homeschooling educational purposes with a group of prek children. thank you for writing this!",True,10-11-2020,"reviewed in the united states november 10, 2020",1646115538,9,10,11,2020,Autumn,4,Pozitif,Pozitif,0,0,0,1
400,a court of thorns and roses paperback box set (5 books),amazing books - horrible shipping :-(,hazel,5,"since amazon won’t allow customers to review their fulfillment and delivery separately from the product this is broken into two parts.the books:amazing. sexy. stunning.if you’re a fan of fantasy genre anything, i’d be willing to bet you’ll like these. i love the characters, the world building, the lore, the smut… everything. the reading flows so easily you’ll be amazed how fast you can devour these. my only complaint is that there aren’t more of these books yet, and that i don’t understand what a “snarl” is supposed to look like half the time the word is used.the fulfillment by amazon:bad. not sexy. horrible.i ordered this box set five times. the first two times i ordered paperback box sets, they came to me scratched/torn/dirty. i chalked it up to the paperbacks being a little “weaker” and decided to spring for the hardcovers after returning.the first hardcover delivery was awful, the box was actually broken and splitting along the bottom. the second hardcover delivery one of the books was damaged due to one of the corner being pushed in so far. third order was the charm and they finally got it right.the moral of the story:read these books, but be prepared to return your box set 3-4 times. amazon has a great return policy so i was grateful for that. but if you pay for brand new books, don’t settle for ones that are in subpar condition!",True,05-10-2023,"reviewed in the united states october 5, 2023",1639730192,6,5,10,2023,Autumn,4,Negatif,Pozitif,0,0,0,1
401,a court of thorns and roses paperback box set (5 books),"nesta, nesta, nesta…",jullie mackenna,5,"as someone who loves the acotar series, i had a strong contempt for nesta but the this last book, a court of silver flames, really opened up who nesta is and why she was the way she was. this really opened my eyes and my heart to one of the best characters in the series. as for the series, the only thing i wish is that there would be more about azriel, a redemption arc for tamlin, resolve for lucien and hopefully mates be revealed for az, mor, elain, tamlin and lucien.. who knows, maybe the next book will answer some of these questions. the action is stellar, the stories are amazing, the steamy scenes get better and better and will leave you wanting more, more, more.. it’s a series worth getting lost, and found, in.",True,19-10-2023,"reviewed in the united states october 19, 2023",1639730192,3,19,10,2023,Autumn,4,Nötr,Pozitif,0,0,0,1
402,a court of thorns and roses paperback box set (5 books),absolute must-read,m.b.,5,"unbelievable. as someone who reads murder-mystery and historical fiction, i was not expecting much out of this series. i would have never read it had it not been recommended to me by another avid book lover.but i was instantly hooked. this is not your typical garden fairy story. this book has something for everyone. humor, war, romance. it’s a winner on all fronts. i read the entire series in less than two weeks. it’s safe to say that i quickly became obsessed with the storyline and had to know what would happen next.10/10 this series is a must-read!",True,28-10-2023,"reviewed in the united states october 28, 2023",1639730192,2,28,10,2023,Autumn,4,Nötr,Pozitif,0,0,0,1
403,a court of thorns and roses paperback box set (5 books),mixed reviews,customer23456,4,"love the series so much, which is why i gave a good review. however, i had a lot of issues with the quality of the books that were sent. specifically, the binding of the books. the second books spine made a popping sound almost every time i turned a page or shifted the spine a little bit. it also had bubbles on the spine which is one of the reasons i think it did it. the headband on the fourth book was folded down and missing part of it and the end pages were also folded. also, i think the printer these were printed from smeared its ink on about half of the fourths book pages while printing. i just expected better from the book considering the cost of the series.",True,31-10-2023,"reviewed in the united states october 31, 2023",1639730192,2,31,10,2023,Autumn,4,Nötr,Pozitif,0,0,1,0
404,a court of thorns and roses paperback box set (5 books),great read,michila l.,5,"i read this book series, as it came as a recommendation from family. i have almost been late for work on more than one occasion as i could not put this down. it is captivating. you fall in love with each and every character. you'll find yourself completely immersed in the story. never lost even though you are following many paths at the same time. masterfully written!",True,03-11-2023,"reviewed in the united states november 3, 2023",1639730192,2,3,11,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
405,a court of thorns and roses paperback box set (5 books),one of my favorite series ever,andrei,5,"i could write a book about how much i enjoyed reading this series. but i’ll spare you lol. i am seriously very picky on what do i spend my time on , but this one definitely made me chuckle, laugh, cry and feel every emotion a reader can feel ha ! very unpopular opinion: i absolutely hate the second half on the first book and i almost gave up on the series, but i hate leaving things unfinished, and i am so glad i stuck with it. second book was an absolute gift and i could literally not go on with my life , i had to quit everyday tasks to keep on reading , to see what’s happening next .definitely a page turner. loved the writing, the plot, the story , honestly just all of it.",True,07-10-2023,"reviewed in the united states october 7, 2023",1639730192,6,7,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
406,a court of thorns and roses paperback box set (5 books),worth every penny,april reese,5,"i am so glad that i got the box set! i was able to read the feyre, pronounced fay-ruh, stories at my pace. the set also gave me the hardcovers i wanted.wow! calling everyone who likes fairy tales with sex and violence among immortals, this set is a great buy. the novels are extremely addictive. all i can say is, enjoy!",True,01-11-2023,"reviewed in the united states november 1, 2023",1639730192,3,1,11,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
407,a court of thorns and roses paperback box set (5 books),beautiful set,taylor mccormick,5,"i was so excited when this showed up. and showed up quickly! 😍 i was not disappointed, they were well handled and no bangs or damage to the books! loved adding them to my collection. wish the books themselves were a little ""floppier"" (book readers will understand), but overall i'm completely satisfied with my purchase!",True,06-11-2023,"reviewed in the united states november 6, 2023",1639730192,2,6,11,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
408,a court of thorns and roses paperback box set (5 books),this book series changed my whole personality!,star samson,5,"i was boycotting this series for a while because of how hyped up it is, but oh boy is it worth it. this book series is the type of book series that gets a person that doesn’t read to fall in love with reading. the second book was my absolutely favorite of the 5 books. if you like fantasy and romance you should give this series a shot!",True,28-10-2023,"reviewed in the united states october 28, 2023",1639730192,7,28,10,2023,Autumn,4,Nötr,Pozitif,0,0,0,1
409,a court of thorns and roses paperback box set (5 books),couldn't put them down,jessica,5,"i am so glad i got the boxed set, because i didn't have to wait! i could not put these books down and i am so glad i purchased them.this was the start of my adult reading and now overwhelming book collection.the series has a little bit of everything - love, war, spying, sabotage, mind games, strategy, even more romance. 10/10 just wish i could read them for the first time again.",True,25-10-2023,"reviewed in the united states october 25, 2023",1639730192,4,25,10,2023,Autumn,4,Nötr,Pozitif,0,0,0,1
410,where's bluey?: a search-and-find book,great book!,alfonso avila,5,uses good imagery and wording. my 4 year old loves this book. it's not difficult or over saturated with items. the last page to find the real bluey was fun for my daughter and i.,True,01-11-2023,"reviewed in the united states november 1, 2023",593385691,2,1,11,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
411,where's bluey?: a search-and-find book,granddaughter loved it!,george h.,5,"we both enjoyed it over and over. she is almost 4, and some things were easy for her, others harder. later i saw a note in the back of the book there was a hidden weenie dog in each picture. we’d like more books like this one!",True,19-10-2023,"reviewed in the united states october 19, 2023",593385691,3,19,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
412,where's bluey?: a search-and-find book,bluey fans will love!,amazon customer,5,"this keeps my kids busy for hours! it’s like a kids version of where’s waldo. there are references images for kids to try to find a match for. if they are a bit older and the memorized where the images are, you can describe different characters to find. we’ll worth its money.",True,14-10-2023,"reviewed in the united states october 14, 2023",593385691,4,14,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
413,where's bluey?: a search-and-find book,14 scenes of bluey and friends,marie sembar,5,my daughter loves that all the characters from the show are featured throughout the book! there are 14 scenes to find a handful of images. each scene is a location familiar to bluey fans but would be enjoyable for a child who hasn't seen the show as well. the pages are a thicker quality so we treat this activity book like a book and keep it on the book shelf for continual use. since each scene only has 8-12 items to find there's no need to cross out or circle the hidden object. it's easy enough to keep track of what you have found and what still needs to be found. this also allows the book to be shared between children or played with over and over if nothing is marked on the pages. in typical bluey fun the scenes are snapshot of a moment where the characters are interacting and being silly! answer key in back of book if you get stumped! highly recommend!,True,29-08-2023,"reviewed in the united states august 29, 2023",593385691,6,29,8,2023,Summer,3,Pozitif,Pozitif,0,0,0,1
414,where's bluey?: a search-and-find book,fun,aimee,5,this book was perfect for my 5 year old. she loves to show me how she can find everything on her own!,True,23-10-2023,"reviewed in the united states october 23, 2023",593385691,1,23,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
415,where's bluey?: a search-and-find book,actually pretty difficult 😅,squirl,4,"i purchased this seek and find for my 2 littles who just got into them. they are 3y and 5y. this book has busy scenes pictured with their favorite bluey characters. the objects to find are listed with a picture of what they look like which is definitely a good thing. they are pretty challenging, even for my husband and myself. probably better for older than 5y olds but my kids have fun with it anyway. once they pretty much had the objects memorized, we started just playing ""eye spy"" with the book as the pictures have plenty of content to ""spy"".",True,26-09-2023,"reviewed in the united states september 26, 2023",593385691,4,26,9,2023,Autumn,3,Pozitif,Pozitif,0,0,1,0
416,where's bluey?: a search-and-find book,cute book! perfect for toddlers,just my opinion,5,"i got this for my grandsons because i thought it would be a fun way to keep them busy on airplane. they both love bluey, and this book is super cute and just the perfect level for them (ages two and four) for search and find items on each page. it has really nice illustrations and just a cute overall book. my only complaint would be that it is sized like a coloring book, so a little bit of an awkward size for little hands and the cover is not very sturdy.",True,13-09-2023,"reviewed in the united states september 13, 2023",593385691,5,13,9,2023,Autumn,3,Pozitif,Pozitif,0,0,0,1
417,where's bluey?: a search-and-find book,cute book,"mele , thank you , so soft nice material great fit 🤗",5,present for my grand babythank u,True,24-10-2023,"reviewed in the united states october 24, 2023",593385691,2,24,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
418,where's bluey?: a search-and-find book,bluey!!,xpensivechris420,4,a great book for fans of bluey. bought this for a one year old bluey fan.,True,28-10-2023,"reviewed in the united states october 28, 2023",593385691,1,28,10,2023,Autumn,4,Nötr,Pozitif,0,0,1,0
419,where's bluey?: a search-and-find book,buy it! such a cute little book,mckenna phillips,5,make sure you read the description and reviews! this is paperback not a hard cover. but it’s good quality and such a cute book. my niece and nephew love it and it has the answers at the back!,True,26-09-2023,"reviewed in the united states september 26, 2023",593385691,7,26,9,2023,Autumn,3,Pozitif,Pozitif,0,0,0,1
420,the wonderful things you will be,imagination plus,sharonsuds,5,"a great book to read for babies on up. colorful illustrations and perfect message.purchased for my new granddaughter who will be born 1/2024. this will be my very first grandchild at 76 years old. we need to fill their minds with all the possibilities this life has to offer.thank you to the author and seller, ""pagingplaces.""",True,25-10-2023,"reviewed in the united states october 25, 2023",385376715,2,25,10,2023,Autumn,4,Nötr,Pozitif,0,0,0,1
421,the wonderful things you will be,wonderful book,kiana l w,5,i just think this is one the best books i have come across while shopping for baby shower gifts so this is my second purchase for another baby shower i'm going to. brb for the next one lol,True,10-10-2023,"reviewed in the united states october 10, 2023",385376715,2,10,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
422,the wonderful things you will be,great book,susan arbuthnot,5,what a positive message; love the book.,True,27-10-2023,"reviewed in the united states october 27, 2023",385376715,2,27,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
423,the wonderful things you will be,such a cute book!,kris,5,"really nice quality hardcover. beautiful, thick pages and illustrations. our 3 1/2 year old granddaughter loves it!",True,25-10-2023,"reviewed in the united states october 25, 2023",385376715,4,25,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
424,the wonderful things you will be,very cute book,jane heying,5,was a baby gift very cute,True,26-10-2023,"reviewed in the united states october 26, 2023",385376715,3,26,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
425,the wonderful things you will be,love this book,brandon,5,i own this book and buy it for everyone baby shower i go to. the illustration is beautiful and so it the story.,True,04-10-2023,"reviewed in the united states october 4, 2023",385376715,3,4,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
426,the wonderful things you will be,"sweet sentiment, beautiful pictures",becky,5,i received this as a baby shower gift and loved it so much i have now purchased this copy for a friend who is expecting. sweet sentiments.,True,26-09-2023,"reviewed in the united states september 26, 2023",385376715,4,26,9,2023,Autumn,3,Pozitif,Pozitif,0,0,0,1
427,the wonderful things you will be,cute book,katie vickery,4,this book was cute with all of the different little costumes and ideas of things kids can grow up to be. my 2 year old loved looking at all the different kids and their activities.,True,30-09-2023,"reviewed in the united states september 30, 2023",385376715,2,30,9,2023,Autumn,3,Pozitif,Pozitif,0,0,1,0
428,the wonderful things you will be,great book,leisle vidaurri,5,we have loved this book! and bought as a gift for my niece i know she will enjoy as much as my kids did.,True,27-09-2023,"reviewed in the united states september 27, 2023",385376715,2,27,9,2023,Autumn,3,Pozitif,Pozitif,0,0,0,1
429,the wonderful things you will be,the best children's book,kelly,5,this is our favorite book to read before bed! it's so sweet and has a great message. this is my go-to for gift giving.,True,20-09-2023,"reviewed in the united states september 20, 2023",385376715,4,20,9,2023,Autumn,3,Pozitif,Pozitif,0,0,0,1
430,how to catch a dinosaur,great hard back book. speedy delivery and very reasonably priced,jean mcconville,5,great hard back book. speedy delivery and very reasonably priced,True,30-10-2023,"reviewed in the united states october 30, 2023",1492680524,10,30,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
431,how to catch a dinosaur,book,debra dury,5,fun entertainment for my grandson,True,30-10-2023,"reviewed in the united states october 30, 2023",1492680524,1,30,10,2023,Autumn,4,Nötr,Pozitif,0,0,0,1
432,how to catch a dinosaur,perfect!,alexis,5,exactly what i was expecting.,True,28-10-2023,"reviewed in the united states october 28, 2023",1492680524,1,28,10,2023,Autumn,4,Pozitif,Nötr,0,0,0,1
433,how to catch a dinosaur,super cute perfect as a gift,jordan,5,"bought for a 5 year old boy, super cute!",True,23-10-2023,"reviewed in the united states october 23, 2023",1492680524,6,23,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
434,how to catch a dinosaur,"a brilliant, kids story of building courage",joesanch,5,"what a great! i love the storyline and emphasis on building friendships and courage in stressful situations. kudos to the author, his son luke and the artist!!!",True,10-10-2023,"reviewed in the united states october 10, 2023",1492680524,7,10,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
435,how to catch a dinosaur,perfect for your dino lovers,kayla,5,this book is so cute and perfect for your little one who loves dinosaurs!,True,17-10-2023,"reviewed in the united states october 17, 2023",1492680524,5,17,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
436,how to catch a dinosaur,nice,diane e danks,5,what a great book for my grandson to read to my great grandson.,True,11-10-2023,"reviewed in the united states october 11, 2023",1492680524,1,11,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
437,how to catch a dinosaur,entertaining,april hawkes,5,love this book,True,18-10-2023,"reviewed in the united states october 18, 2023",1492680524,1,18,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
438,how to catch a dinosaur,3 & 5 years old love,penelope witt,5,grandkids love it,True,18-10-2023,"reviewed in the united states october 18, 2023",1492680524,6,18,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
439,how to catch a dinosaur,cute book,nancy c,5,bought as a gift. child loved it.,True,10-10-2023,"reviewed in the united states october 10, 2023",1492680524,2,10,10,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
440,hidden potential: the science of achieving greater things,i have potential!,menopausal woman,5,"i loved reading this book! i have a disability and it has been my belief that so many people miss the great things i can bring to the table. ultimately, by finding the value in everyone, we all get better.the challenge i had was with the study that talked about high school students and where they would be 10 years later. struggle can happen at any point in someone's life (including as a sophomore or junior in high school). as i read this section, i caught myself wondering if those later struggles were brought into consideration. i wanted to believe that you were pointing to the possibility of success later and yet missed the mark. i left that section feeling like high school mattered when, in reality, what matters is overcoming one's own personal challenges.",True,06-11-2023,"reviewed in the united states november 6, 2023",593653149,3,6,11,2023,Autumn,4,Nötr,Pozitif,0,0,0,1
441,hidden potential: the science of achieving greater things,"an inspiring, enjoyable, and worthwhile read",kevin stecyk,5,"i enjoyed this book because grant stresses that we all have potential, often far more than we realize. too often we become frustrated when we fail to learn something new easily or when our progress seems stymied. yet that is part of the natural process of learning.i also like how he wrote about using your knowledge even if it is not yet perfect. students learning a second language, for example, should be experimenting in the wild and getting corrected as much as possible. when i was learning spanish in costa rica many years ago, i noticed the students who spent most of their time socializing outperformed those of us who dutifully did our homework each night.in short, this book is an inspiring, enjoyable, and worthwhile read.",True,02-11-2023,"reviewed in the united states november 2, 2023",593653149,6,2,11,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
442,hidden potential: the science of achieving greater things,believe in you!,davidj,5,"dr. grant has provided the reader robust research and case study outlining why we should also believe in self. it isn't about your intellect, it's about character. if we can develop good character and pro social skills, there are no limits what each of us can achieve. we all to often discard people because we categorize them based on race, gender, economic status, and a whole host of other boxes to check. we seldom allow individuals to show you their character and the obstacles they've successfully navigated to get where they are today. let's stop missing these opportunities and let's look for the hidden potential in all of us.",True,31-10-2023,"reviewed in the united states october 31, 2023",593653149,3,31,10,2023,Autumn,4,Nötr,Pozitif,0,0,0,1
443,hidden potential: the science of achieving greater things,best book yet,amazon customer,5,my favorite of all of adam grant's books...and i didn't know that would be possible after think again! so much to learn about how to bring out the best in ourselves and others. i will definitely be reading this one over and over again.,True,02-11-2023,"reviewed in the united states november 2, 2023",593653149,3,2,11,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
444,hidden potential: the science of achieving greater things,inspirational and fascinating!,mazarems,5,malcolm gladwell said it best: “this is adam grant’s finest work.” i can think of a list of people i want to give this book to. a must read!,True,03-11-2023,"reviewed in the united states november 3, 2023",593653149,3,3,11,2023,Autumn,4,Pozitif,Pozitif,0,0,0,1
